,date,ticker,sentiment
6199,2021-08-02,GAZP,0.4
6200,2021-08-02,GAZP,0.2
6201,2021-08-02,GAZP,0.3
6202,2021-08-02,GAZP,0.7
6203,2021-08-03,GAZP,0.2
6204,2021-08-03,GAZP,0.2
6205,2021-08-03,GAZP,0.5
6206,2021-08-03,GAZP,0.8
6207,2021-08-03,GAZP,0.2
6208,2021-08-03,GAZP,0.3
6209,2021-08-03,GAZP,0.7
6210,2021-08-03,GAZP,0.7
6211,2021-08-03,GAZP,0.6
6212,2021-08-03,GAZP,0.7
6213,2021-08-03,GAZP,0.8
6214,2021-08-03,GAZP,0.8
6215,2021-08-04,GAZP,0.6
6216,2021-08-04,GAZP,0.7
6217,2021-08-04,GAZP,0.7
6218,2021-08-04,GAZP,0.7
6219,2021-08-04,GAZP,0.5
6220,2021-08-04,GAZP,0.7
6221,2021-08-04,GAZP,0.6
6222,2021-08-04,GAZP,0.3
6223,2021-08-05,GAZP,0.2
6224,2021-08-05,GAZP,0.2
6225,2021-08-05,GAZP,0.9
6226,2021-08-05,GAZP,0.5
6227,2021-08-05,GAZP,0.6
6228,2021-08-06,GAZP,0.8
6229,2021-08-06,GAZP,0.7
6230,2021-08-06,GAZP,0.7
6231,2021-08-06,GAZP,0.6
6232,2021-08-06,GAZP,0.3
6233,2021-08-06,GAZP,0.4
6234,2021-08-06,GAZP,0.8
6235,2021-08-06,GAZP,0.3
6236,2021-08-06,GAZP,0.5
6237,2021-08-06,GAZP,0.7
6238,2021-08-06,GAZP,0.7
6239,2021-08-06,GAZP,0.7
6240,2021-08-09,GAZP,0.5
6241,2021-08-09,GAZP,0.3
6242,2021-08-09,GAZP,0.3
6243,2021-08-09,GAZP,0.4
6244,2021-08-09,GAZP,0.4
6245,2021-08-09,GAZP,0.3
6246,2021-08-09,GAZP,0.7
6247,2021-08-09,GAZP,0.6
6248,2021-08-09,GAZP,0.3
6249,2021-08-09,GAZP,0.3
6250,2021-08-09,GAZP,0.5
6251,2021-08-09,GAZP,0.3
6252,2021-08-09,GAZP,0.7
6253,2021-08-10,GAZP,0.3
6254,2021-08-10,GAZP,0.8
6255,2021-08-10,GAZP,0.8
6256,2021-08-10,GAZP,0.7
6257,2021-08-10,GAZP,0.7
6258,2021-08-10,GAZP,0.6
6259,2021-08-10,GAZP,0.7
6260,2021-08-10,GAZP,0.4
6261,2021-08-10,GAZP,0.7
6262,2021-08-10,GAZP,0.3
6263,2021-08-10,GAZP,0.5
6264,2021-08-10,GAZP,0.5
6265,2021-08-10,GAZP,0.5
6266,2021-08-10,GAZP,0.6
6267,2021-08-10,GAZP,0.3
6268,2021-08-10,GAZP,0.4
6269,2021-08-11,GAZP,0.2
6270,2021-08-11,GAZP,0.7
6271,2021-08-11,GAZP,0.4
6272,2021-08-11,GAZP,0.3
6273,2021-08-11,GAZP,0.7
6274,2021-08-11,GAZP,0.8
6275,2021-08-11,GAZP,0.4
6276,2021-08-11,GAZP,0.6
6277,2021-08-11,GAZP,0.4
6278,2021-08-11,GAZP,0.4
6279,2021-08-11,GAZP,0.3
6280,2021-08-11,GAZP,0.6
6281,2021-08-11,GAZP,0.3
6282,2021-08-12,GAZP,0.6
6283,2021-08-12,GAZP,0.7
6284,2021-08-12,GAZP,0.4
6285,2021-08-12,GAZP,0.7
6286,2021-08-12,GAZP,0.7
6287,2021-08-12,GAZP,0.7
6288,2021-08-13,GAZP,0.3
6289,2021-08-13,GAZP,0.7
6290,2021-08-13,GAZP,0.8
6291,2021-08-13,GAZP,0.7
6292,2021-08-13,GAZP,0.9
6293,2021-08-13,GAZP,0.5
6294,2021-08-13,GAZP,0.8
6295,2021-08-13,GAZP,0.7
6296,2021-08-13,GAZP,0.7
6297,2021-08-13,GAZP,0.9
6298,2021-08-13,GAZP,0.8
6299,2021-08-13,GAZP,0.8
6300,2021-08-13,GAZP,0.7
6301,2021-08-13,GAZP,0.7
6302,2021-08-16,GAZP,0.3
6303,2021-08-16,GAZP,0.4
6304,2021-08-16,GAZP,0.8
6305,2021-08-16,GAZP,0.6
6306,2021-08-16,GAZP,0.4
6307,2021-08-16,GAZP,0.5
6308,2021-08-16,GAZP,0.4
6309,2021-08-16,GAZP,0.8
6310,2021-08-16,GAZP,0.8
6311,2021-08-16,GAZP,0.6
6312,2021-08-16,GAZP,0.7
6313,2021-08-16,GAZP,0.6
6314,2021-08-17,GAZP,0.2
6315,2021-08-17,GAZP,0.7
6316,2021-08-17,GAZP,0.4
6317,2021-08-17,GAZP,0.8
6318,2021-08-17,GAZP,0.6
6319,2021-08-17,GAZP,0.3
6320,2021-08-17,GAZP,0.7
6321,2021-08-17,GAZP,0.7
6322,2021-08-17,GAZP,0.7
6323,2021-08-17,GAZP,0.6
6324,2021-08-17,GAZP,0.6
6325,2021-08-17,GAZP,0.8
6326,2021-08-18,GAZP,0.6
6327,2021-08-18,GAZP,0.6
6328,2021-08-18,GAZP,0.5
6329,2021-08-18,GAZP,0.6
6330,2021-08-18,GAZP,0.7
6331,2021-08-18,GAZP,0.4
6332,2021-08-18,GAZP,0.7
6333,2021-08-18,GAZP,0.7
6334,2021-08-18,GAZP,0.7
6335,2021-08-18,GAZP,0.7
6336,2021-08-18,GAZP,0.8
6337,2021-08-18,GAZP,0.3
6338,2021-08-18,GAZP,0.5
6339,2021-08-19,GAZP,0.3
6340,2021-08-19,GAZP,0.9
6341,2021-08-19,GAZP,0.5
6342,2021-08-19,GAZP,0.2
6343,2021-08-19,GAZP,0.5
6344,2021-08-19,GAZP,0.7
6345,2021-08-19,GAZP,0.7
6346,2021-08-19,GAZP,0.2
6347,2021-08-19,GAZP,0.8
6348,2021-08-19,GAZP,0.8
6349,2021-08-19,GAZP,0.8
6350,2021-08-19,GAZP,0.6
6351,2021-08-19,GAZP,0.7
6352,2021-08-19,GAZP,0.7
6353,2021-08-19,GAZP,0.2
6354,2021-08-19,GAZP,0.3
6355,2021-08-19,GAZP,0.2
6356,2021-08-20,GAZP,0.7
6357,2021-08-20,GAZP,0.8
6358,2021-08-20,GAZP,0.3
6359,2021-08-20,GAZP,0.7
6360,2021-08-20,GAZP,0.8
6361,2021-08-20,GAZP,0.7
6362,2021-08-20,GAZP,0.7
6363,2021-08-20,GAZP,0.4
6364,2021-08-20,GAZP,0.3
6365,2021-08-22,GAZP,0.8
6366,2021-08-22,GAZP,0.7
6367,2021-08-22,GAZP,0.6
6368,2021-08-23,GAZP,0.4
6369,2021-08-23,GAZP,0.7
6370,2021-08-23,GAZP,0.7
6371,2021-08-23,GAZP,0.7
6372,2021-08-23,GAZP,0.4
6373,2021-08-23,GAZP,0.7
6374,2021-08-23,GAZP,0.6
6375,2021-08-23,GAZP,0.8
6376,2021-08-23,GAZP,0.7
6377,2021-08-24,GAZP,0.3
6378,2021-08-24,GAZP,0.7
6379,2021-08-24,GAZP,0.7
6380,2021-08-24,GAZP,0.9
6381,2021-08-24,GAZP,0.8
6382,2021-08-24,GAZP,0.7
6383,2021-08-24,GAZP,0.8
6384,2021-08-24,GAZP,0.5
6385,2021-08-24,GAZP,0.6
6386,2021-08-24,GAZP,0.7
6387,2021-08-24,GAZP,0.7
6388,2021-08-24,GAZP,0.7
6389,2021-08-24,GAZP,0.5
6390,2021-08-25,GAZP,0.3
6391,2021-08-25,GAZP,0.8
6392,2021-08-25,GAZP,0.5
6393,2021-08-25,GAZP,0.2
6394,2021-08-25,GAZP,0.7
6395,2021-08-25,GAZP,0.5
6396,2021-08-25,GAZP,0.4
6397,2021-08-25,GAZP,0.6
6398,2021-08-25,GAZP,0.5
6399,2021-08-25,GAZP,0.7
6400,2021-08-26,GAZP,0.7
6401,2021-08-26,GAZP,0.7
6402,2021-08-27,GAZP,0.6
6403,2021-08-27,GAZP,0.7
6404,2021-08-27,GAZP,0.7
6405,2021-08-27,GAZP,0.8
6406,2021-08-27,GAZP,0.3
6407,2021-08-27,GAZP,0.3
6408,2021-08-27,GAZP,0.8
6409,2021-08-27,GAZP,0.6
6410,2021-08-27,GAZP,0.2
6411,2021-08-27,GAZP,0.8
6412,2021-08-27,GAZP,0.8
6413,2021-08-27,GAZP,0.8
6414,2021-08-27,GAZP,0.7
6415,2021-08-27,GAZP,0.8
6416,2021-08-27,GAZP,0.5
6417,2021-08-29,GAZP,0.3
6418,2021-08-30,GAZP,0.7
6419,2021-08-30,GAZP,0.5
6420,2021-08-30,GAZP,0.3
6421,2021-08-30,GAZP,0.8
6422,2021-08-30,GAZP,0.5
6423,2021-08-30,GAZP,0.3
6424,2021-08-30,GAZP,0.7
6425,2021-08-30,GAZP,0.8
6426,2021-08-30,GAZP,0.6
6427,2021-08-30,GAZP,0.4
6428,2021-08-30,GAZP,0.4
6429,2021-08-30,GAZP,0.9
6430,2021-08-30,GAZP,0.6
6431,2021-08-30,GAZP,0.7
6432,2021-08-31,GAZP,0.4
6433,2021-08-31,GAZP,0.7
6434,2021-08-31,GAZP,0.7
6435,2021-08-31,GAZP,0.7
6436,2021-08-31,GAZP,0.8
6437,2021-08-31,GAZP,0.8
6438,2021-08-31,GAZP,1.0
6439,2021-08-31,GAZP,1.0
6440,2021-08-31,GAZP,0.6
6441,2021-08-31,GAZP,0.8
6442,2021-08-31,GAZP,0.8
6443,2021-08-31,GAZP,0.5
6444,2021-08-31,GAZP,0.7
6445,2021-08-31,GAZP,0.8
6446,2021-08-31,GAZP,0.6
6447,2021-08-31,GAZP,0.9
6448,2021-09-01,GAZP,0.7
6449,2021-09-01,GAZP,0.5
6450,2021-09-01,GAZP,0.8
6451,2021-09-01,GAZP,0.9
6452,2021-09-01,GAZP,0.8
6453,2021-09-01,GAZP,0.7
6454,2021-09-01,GAZP,0.8
6455,2021-09-01,GAZP,0.7
6456,2021-09-02,GAZP,0.8
6457,2021-09-02,GAZP,0.3
6458,2021-09-02,GAZP,0.7
6459,2021-09-02,GAZP,0.7
6460,2021-09-02,GAZP,0.7
6461,2021-09-02,GAZP,0.2
6462,2021-09-02,GAZP,0.7
6463,2021-09-02,GAZP,0.7
6464,2021-09-02,GAZP,0.6
6465,2021-09-02,GAZP,0.7
6466,2021-09-02,GAZP,0.6
6467,2021-09-02,GAZP,0.6
6468,2021-09-02,GAZP,0.7
6469,2021-09-02,GAZP,0.5
6470,2021-09-02,GAZP,0.7
6471,2021-09-03,GAZP,0.8
6472,2021-09-03,GAZP,0.6
6473,2021-09-03,GAZP,0.5
6474,2021-09-03,GAZP,0.7
6475,2021-09-03,GAZP,0.8
6476,2021-09-03,GAZP,0.3
6477,2021-09-03,GAZP,0.7
6478,2021-09-03,GAZP,0.4
6479,2021-09-03,GAZP,0.6
6480,2021-09-03,GAZP,0.8
6481,2021-09-03,GAZP,0.4
6482,2021-09-03,GAZP,0.7
6483,2021-09-03,GAZP,0.8
6484,2021-09-03,GAZP,0.6
6485,2021-09-06,GAZP,0.8
6486,2021-09-06,GAZP,0.5
6487,2021-09-06,GAZP,0.7
6488,2021-09-06,GAZP,0.6
6489,2021-09-06,GAZP,0.7
6490,2021-09-06,GAZP,0.7
6491,2021-09-06,GAZP,0.5
6492,2021-09-06,GAZP,0.6
6493,2021-09-06,GAZP,0.8
6494,2021-09-06,GAZP,0.8
6495,2021-09-06,GAZP,0.3
6496,2021-09-06,GAZP,0.8
6497,2021-09-06,GAZP,0.3
6498,2021-09-06,GAZP,0.4
6499,2021-09-06,GAZP,0.7
6500,2021-09-07,GAZP,0.7
6501,2021-09-07,GAZP,0.8
6502,2021-09-07,GAZP,0.3
6503,2021-09-07,GAZP,0.5
6504,2021-09-07,GAZP,0.8
6505,2021-09-07,GAZP,0.6
6506,2021-09-07,GAZP,0.5
6507,2021-09-07,GAZP,0.7
6508,2021-09-07,GAZP,0.6
6509,2021-09-07,GAZP,0.8
6510,2021-09-07,GAZP,0.4
6511,2021-09-07,GAZP,0.6
6512,2021-09-07,GAZP,0.6
6513,2021-09-07,GAZP,0.4
6514,2021-09-07,GAZP,0.7
6515,2021-09-07,GAZP,0.6
6516,2021-09-07,GAZP,0.6
6517,2021-09-07,GAZP,0.4
6518,2021-09-08,GAZP,0.7
6519,2021-09-08,GAZP,0.7
6520,2021-09-08,GAZP,0.7
6521,2021-09-08,GAZP,0.8
6522,2021-09-08,GAZP,0.2
6523,2021-09-08,GAZP,0.5
6524,2021-09-08,GAZP,0.4
6525,2021-09-08,GAZP,0.7
6526,2021-09-08,GAZP,0.7
6527,2021-09-08,GAZP,0.6
6528,2021-09-08,GAZP,0.6
6529,2021-09-08,GAZP,0.7
6530,2021-09-08,GAZP,0.4
6531,2021-09-08,GAZP,0.5
6532,2021-09-08,GAZP,0.6
6533,2021-09-08,GAZP,0.6
6534,2021-09-09,GAZP,0.3
6535,2021-09-09,GAZP,0.7
6536,2021-09-09,GAZP,0.4
6537,2021-09-09,GAZP,0.7
6538,2021-09-09,GAZP,0.6
6539,2021-09-09,GAZP,0.7
6540,2021-09-09,GAZP,0.3
6541,2021-09-09,GAZP,0.5
6542,2021-09-09,GAZP,0.5
6543,2021-09-09,GAZP,0.7
6544,2021-09-09,GAZP,0.7
6545,2021-09-09,GAZP,0.3
6546,2021-09-09,GAZP,0.7
6547,2021-09-09,GAZP,0.7
6548,2021-09-10,GAZP,0.2
6549,2021-09-10,GAZP,0.4
6550,2021-09-10,GAZP,0.8
6551,2021-09-10,GAZP,0.8
6552,2021-09-10,GAZP,0.3
6553,2021-09-10,GAZP,0.3
6554,2021-09-10,GAZP,0.5
6555,2021-09-10,GAZP,0.7
6556,2021-09-10,GAZP,0.3
6557,2021-09-10,GAZP,0.5
6558,2021-09-11,GAZP,0.5
6559,2021-09-13,GAZP,0.7
6560,2021-09-13,GAZP,0.3
6561,2021-09-13,GAZP,0.5
6562,2021-09-13,GAZP,0.6
6563,2021-09-13,GAZP,0.7
6564,2021-09-13,GAZP,0.3
6565,2021-09-13,GAZP,0.3
6566,2021-09-13,GAZP,0.2
6567,2021-09-13,GAZP,0.2
6568,2021-09-13,GAZP,0.8
6569,2021-09-13,GAZP,0.5
6570,2021-09-14,GAZP,0.5
6571,2021-09-14,GAZP,0.4
6572,2021-09-14,GAZP,0.2
6573,2021-09-14,GAZP,0.2
6574,2021-09-14,GAZP,0.4
6575,2021-09-14,GAZP,0.8
6576,2021-09-14,GAZP,0.4
6577,2021-09-14,GAZP,0.8
6578,2021-09-14,GAZP,0.7
6579,2021-09-14,GAZP,0.3
6580,2021-09-14,GAZP,0.7
6581,2021-09-14,GAZP,0.8
6582,2021-09-14,GAZP,0.7
6583,2021-09-14,GAZP,0.7
6584,2021-09-14,GAZP,0.7
6585,2021-09-14,GAZP,0.5
6586,2021-09-14,GAZP,0.4
6587,2021-09-14,GAZP,0.4
6588,2021-09-14,GAZP,0.7
6589,2021-09-14,GAZP,0.7
6590,2021-09-14,GAZP,0.8
6591,2021-09-14,GAZP,0.5
6592,2021-09-15,GAZP,0.7
6593,2021-09-15,GAZP,0.2
6594,2021-09-15,GAZP,0.6
6595,2021-09-15,GAZP,0.3
6596,2021-09-15,GAZP,0.3
6597,2021-09-15,GAZP,0.5
6598,2021-09-15,GAZP,0.5
6599,2021-09-15,GAZP,0.7
6600,2021-09-15,GAZP,0.6
6601,2021-09-15,GAZP,0.5
6602,2021-09-15,GAZP,0.3
6603,2021-09-15,GAZP,0.3
6604,2021-09-15,GAZP,0.3
6605,2021-09-15,GAZP,0.8
6606,2021-09-15,GAZP,0.7
6607,2021-09-15,GAZP,0.6
6608,2021-09-15,GAZP,0.3
6609,2021-09-15,GAZP,0.7
6610,2021-09-15,GAZP,0.7
6611,2021-09-15,GAZP,0.6
6612,2021-09-15,GAZP,0.8
6613,2021-09-15,GAZP,0.7
6614,2021-09-15,GAZP,0.7
6615,2021-09-15,GAZP,0.6
6616,2021-09-15,GAZP,0.7
6617,2021-09-15,GAZP,0.4
6618,2021-09-15,GAZP,0.4
6619,2021-09-16,GAZP,0.7
6620,2021-09-16,GAZP,0.7
6621,2021-09-16,GAZP,0.7
6622,2021-09-16,GAZP,0.3
6623,2021-09-16,GAZP,0.5
6624,2021-09-16,GAZP,0.7
6625,2021-09-16,GAZP,0.6
6626,2021-09-16,GAZP,0.7
6627,2021-09-16,GAZP,0.5
6628,2021-09-16,GAZP,0.3
6629,2021-09-16,GAZP,0.7
6630,2021-09-16,GAZP,0.4
6631,2021-09-16,GAZP,0.7
6632,2021-09-16,GAZP,0.6
6633,2021-09-16,GAZP,0.7
6634,2021-09-16,GAZP,0.4
6635,2021-09-17,GAZP,0.3
6636,2021-09-17,GAZP,0.5
6637,2021-09-17,GAZP,0.5
6638,2021-09-17,GAZP,0.6
6639,2021-09-17,GAZP,0.5
6640,2021-09-17,GAZP,0.4
6641,2021-09-17,GAZP,0.6
6642,2021-09-17,GAZP,0.6
6643,2021-09-17,GAZP,0.7
6644,2021-09-17,GAZP,0.7
6645,2021-09-17,GAZP,0.7
6646,2021-09-17,GAZP,0.6
6647,2021-09-17,GAZP,0.5
6648,2021-09-17,GAZP,0.4
6649,2021-09-17,GAZP,0.6
6650,2021-09-17,GAZP,0.7
6651,2021-09-17,GAZP,0.3
6652,2021-09-17,GAZP,0.5
6653,2021-09-17,GAZP,0.7
6654,2021-09-17,GAZP,0.3
6655,2021-09-17,GAZP,0.5
6656,2021-09-20,GAZP,0.3
6657,2021-09-20,GAZP,0.3
6658,2021-09-20,GAZP,0.5
6659,2021-09-20,GAZP,0.2
6660,2021-09-20,GAZP,0.9
6661,2021-09-20,GAZP,0.7
6662,2021-09-20,GAZP,0.3
6663,2021-09-20,GAZP,0.5
6664,2021-09-20,GAZP,0.3
6665,2021-09-20,GAZP,0.7
6666,2021-09-20,GAZP,0.7
6667,2021-09-20,GAZP,0.8
6668,2021-09-21,GAZP,0.4
6669,2021-09-21,GAZP,0.7
6670,2021-09-21,GAZP,0.4
6671,2021-09-21,GAZP,0.3
6672,2021-09-21,GAZP,0.7
6673,2021-09-21,GAZP,0.7
6674,2021-09-21,GAZP,0.6
6675,2021-09-21,GAZP,0.4
6676,2021-09-21,GAZP,0.7
6677,2021-09-21,GAZP,0.7
6678,2021-09-21,GAZP,0.2
6679,2021-09-21,GAZP,0.6
6680,2021-09-21,GAZP,0.4
6681,2021-09-21,GAZP,0.6
6682,2021-09-21,GAZP,0.3
6683,2021-09-21,GAZP,0.3
6684,2021-09-21,GAZP,0.3
6685,2021-09-21,GAZP,0.6
6686,2021-09-21,GAZP,0.5
6687,2021-09-22,GAZP,0.7
6688,2021-09-22,GAZP,0.7
6689,2021-09-22,GAZP,0.5
6690,2021-09-22,GAZP,0.5
6691,2021-09-22,GAZP,0.7
6692,2021-09-22,GAZP,0.8
6693,2021-09-22,GAZP,0.3
6694,2021-09-22,GAZP,0.5
6695,2021-09-22,GAZP,0.7
6696,2021-09-22,GAZP,0.6
6697,2021-09-22,GAZP,0.6
6698,2021-09-22,GAZP,0.3
6699,2021-09-22,GAZP,0.7
6700,2021-09-22,GAZP,0.5
6701,2021-09-22,GAZP,0.5
6702,2021-09-23,GAZP,0.6
6703,2021-09-23,GAZP,0.7
6704,2021-09-23,GAZP,0.7
6705,2021-09-23,GAZP,0.7
6706,2021-09-23,GAZP,0.6
6707,2021-09-23,GAZP,0.3
6708,2021-09-23,GAZP,0.7
6709,2021-09-23,GAZP,0.7
6710,2021-09-23,GAZP,0.3
6711,2021-09-23,GAZP,0.8
6712,2021-09-23,GAZP,0.6
6713,2021-09-24,GAZP,0.2
6714,2021-09-24,GAZP,0.1
6715,2021-09-24,GAZP,0.4
6716,2021-09-24,GAZP,0.1
6717,2021-09-24,GAZP,0.7
6718,2021-09-24,GAZP,0.4
6719,2021-09-24,GAZP,0.4
6720,2021-09-24,GAZP,0.6
6721,2021-09-24,GAZP,0.5
6722,2021-09-24,GAZP,0.7
6723,2021-09-24,GAZP,0.7
6724,2021-09-24,GAZP,0.4
6725,2021-09-24,GAZP,0.7
6726,2021-09-24,GAZP,0.5
6727,2021-09-24,GAZP,0.8
6728,2021-09-26,GAZP,0.8
6729,2021-09-27,GAZP,0.2
6730,2021-09-27,GAZP,0.7
6731,2021-09-27,GAZP,0.6
6732,2021-09-27,GAZP,0.8
6733,2021-09-27,GAZP,0.4
6734,2021-09-27,GAZP,0.6
6735,2021-09-27,GAZP,0.4
6736,2021-09-27,GAZP,0.7
6737,2021-09-27,GAZP,0.3
6738,2021-09-27,GAZP,0.7
6739,2021-09-27,GAZP,0.8
6740,2021-09-27,GAZP,0.7
6741,2021-09-27,GAZP,0.4
6742,2021-09-27,GAZP,0.2
6743,2021-09-27,GAZP,0.4
6744,2021-09-27,GAZP,0.4
6745,2021-09-27,GAZP,0.5
6746,2021-09-28,GAZP,0.3
6747,2021-09-28,GAZP,0.7
6748,2021-09-28,GAZP,0.7
6749,2021-09-28,GAZP,0.5
6750,2021-09-28,GAZP,0.7
6751,2021-09-28,GAZP,0.7
6752,2021-09-28,GAZP,0.2
6753,2021-09-28,GAZP,0.8
6754,2021-09-28,GAZP,0.3
6755,2021-09-28,GAZP,0.8
6756,2021-09-28,GAZP,0.2
6757,2021-09-28,GAZP,0.4
6758,2021-09-28,GAZP,0.8
6759,2021-09-28,GAZP,0.4
6760,2021-09-28,GAZP,0.7
6761,2021-09-28,GAZP,0.4
6762,2021-09-28,GAZP,0.6
6763,2021-09-28,GAZP,0.3
6764,2021-09-29,GAZP,0.3
6765,2021-09-29,GAZP,0.2
6766,2021-09-29,GAZP,0.2
6767,2021-09-29,GAZP,0.7
6768,2021-09-29,GAZP,0.7
6769,2021-09-29,GAZP,0.6
6770,2021-09-29,GAZP,0.7
6771,2021-09-29,GAZP,0.4
6772,2021-09-30,GAZP,0.6
6773,2021-09-30,GAZP,0.7
6774,2021-09-30,GAZP,0.7
6775,2021-09-30,GAZP,0.7
6776,2021-09-30,GAZP,0.6
6777,2021-09-30,GAZP,0.3
6778,2021-09-30,GAZP,0.7
6779,2021-09-30,GAZP,0.6
6780,2021-09-30,GAZP,0.7
6781,2021-09-30,GAZP,0.6
6782,2021-09-30,GAZP,0.7
6783,2021-09-30,GAZP,0.4
6784,2021-10-01,GAZP,0.3
6785,2021-10-01,GAZP,0.3
6786,2021-10-01,GAZP,0.2
6787,2021-10-01,GAZP,0.7
6788,2021-10-01,GAZP,0.8
6789,2021-10-01,GAZP,0.6
6790,2021-10-01,GAZP,0.8
6791,2021-10-01,GAZP,0.3
6792,2021-10-01,GAZP,0.6
6793,2021-10-01,GAZP,0.6
6794,2021-10-01,GAZP,0.7
6795,2021-10-01,GAZP,0.7
6796,2021-10-04,GAZP,0.7
6797,2021-10-04,GAZP,0.4
6798,2021-10-04,GAZP,0.6
6799,2021-10-04,GAZP,0.7
6800,2021-10-04,GAZP,0.7
6801,2021-10-04,GAZP,1.0
6802,2021-10-04,GAZP,0.7
6803,2021-10-04,GAZP,0.7
6804,2021-10-04,GAZP,0.7
6805,2021-10-04,GAZP,0.7
6806,2021-10-04,GAZP,0.7
6807,2021-10-04,GAZP,0.7
6808,2021-10-04,GAZP,0.6
6809,2021-10-04,GAZP,0.7
6810,2021-10-04,GAZP,0.6
6811,2021-10-05,GAZP,0.3
6812,2021-10-05,GAZP,0.6
6813,2021-10-05,GAZP,0.7
6814,2021-10-05,GAZP,0.5
6815,2021-10-05,GAZP,0.7
6816,2021-10-05,GAZP,0.7
6817,2021-10-05,GAZP,0.4
6818,2021-10-05,GAZP,0.7
6819,2021-10-05,GAZP,0.3
6820,2021-10-05,GAZP,0.6
6821,2021-10-05,GAZP,0.4
6822,2021-10-05,GAZP,0.8
6823,2021-10-05,GAZP,0.6
6824,2021-10-05,GAZP,0.5
6825,2021-10-05,GAZP,0.7
6826,2021-10-05,GAZP,0.6
6827,2021-10-05,GAZP,0.6
6828,2021-10-05,GAZP,0.7
6829,2021-10-05,GAZP,0.7
6830,2021-10-05,GAZP,0.6
6831,2021-10-05,GAZP,0.5
6832,2021-10-05,GAZP,0.7
6833,2021-10-05,GAZP,0.7
6834,2021-10-05,GAZP,0.8
6835,2021-10-05,GAZP,0.4
6836,2021-10-05,GAZP,0.5
6837,2021-10-05,GAZP,0.4
6838,2021-10-05,GAZP,0.3
6839,2021-10-05,GAZP,0.3
6840,2021-10-05,GAZP,0.3
6841,2021-10-06,GAZP,0.8
6842,2021-10-06,GAZP,0.4
6843,2021-10-06,GAZP,0.7
6844,2021-10-06,GAZP,0.4
6845,2021-10-06,GAZP,0.7
6846,2021-10-06,GAZP,0.2
6847,2021-10-06,GAZP,0.5
6848,2021-10-06,GAZP,0.2
6849,2021-10-06,GAZP,0.6
6850,2021-10-06,GAZP,0.6
6851,2021-10-06,GAZP,0.4
6852,2021-10-06,GAZP,0.2
6853,2021-10-06,GAZP,0.7
6854,2021-10-06,GAZP,0.8
6855,2021-10-06,GAZP,0.6
6856,2021-10-06,GAZP,0.6
6857,2021-10-06,GAZP,0.5
6858,2021-10-06,GAZP,0.7
6859,2021-10-06,GAZP,0.6
6860,2021-10-06,GAZP,0.4
6861,2021-10-06,GAZP,0.3
6862,2021-10-07,GAZP,0.5
6863,2021-10-07,GAZP,0.2
6864,2021-10-07,GAZP,0.2
6865,2021-10-07,GAZP,0.6
6866,2021-10-07,GAZP,0.6
6867,2021-10-07,GAZP,0.7
6868,2021-10-07,GAZP,0.6
6869,2021-10-07,GAZP,0.3
6870,2021-10-07,GAZP,0.3
6871,2021-10-07,GAZP,0.7
6872,2021-10-07,GAZP,0.7
6873,2021-10-07,GAZP,0.6
6874,2021-10-07,GAZP,0.7
6875,2021-10-07,GAZP,0.7
6876,2021-10-07,GAZP,0.6
6877,2021-10-07,GAZP,0.7
6878,2021-10-07,GAZP,0.5
6879,2021-10-07,GAZP,0.7
6880,2021-10-07,GAZP,0.4
6881,2021-10-08,GAZP,0.6
6882,2021-10-08,GAZP,0.2
6883,2021-10-08,GAZP,0.7
6884,2021-10-08,GAZP,0.7
6885,2021-10-08,GAZP,0.7
6886,2021-10-08,GAZP,0.5
6887,2021-10-08,GAZP,0.7
6888,2021-10-08,GAZP,0.6
6889,2021-10-08,GAZP,0.6
6890,2021-10-08,GAZP,0.5
6891,2021-10-08,GAZP,0.3
6892,2021-10-08,GAZP,0.4
6893,2021-10-08,GAZP,0.6
6894,2021-10-08,GAZP,0.7
6895,2021-10-08,GAZP,0.4
6896,2021-10-08,GAZP,0.5
6897,2021-10-08,GAZP,0.7
6898,2021-10-11,GAZP,0.6
6899,2021-10-11,GAZP,0.5
6900,2021-10-11,GAZP,0.6
6901,2021-10-11,GAZP,0.8
6902,2021-10-11,GAZP,0.7
6903,2021-10-11,GAZP,0.6
6904,2021-10-11,GAZP,0.7
6905,2021-10-11,GAZP,0.6
6906,2021-10-11,GAZP,0.7
6907,2021-10-11,GAZP,0.8
6908,2021-10-11,GAZP,0.7
6909,2021-10-11,GAZP,0.7
6910,2021-10-11,GAZP,0.5
6911,2021-10-12,GAZP,0.3
6912,2021-10-12,GAZP,0.5
6913,2021-10-12,GAZP,0.3
6914,2021-10-12,GAZP,0.2
6915,2021-10-12,GAZP,0.5
6916,2021-10-12,GAZP,0.3
6917,2021-10-12,GAZP,0.7
6918,2021-10-12,GAZP,0.6
6919,2021-10-12,GAZP,0.6
6920,2021-10-13,GAZP,0.3
6921,2021-10-13,GAZP,0.4
6922,2021-10-13,GAZP,0.4
6923,2021-10-13,GAZP,0.5
6924,2021-10-13,GAZP,0.7
6925,2021-10-13,GAZP,0.4
6926,2021-10-13,GAZP,0.7
6927,2021-10-13,GAZP,0.6
6928,2021-10-13,GAZP,0.7
6929,2021-10-13,GAZP,0.6
6930,2021-10-13,GAZP,0.7
6931,2021-10-13,GAZP,0.7
6932,2021-10-13,GAZP,0.8
6933,2021-10-13,GAZP,0.3
6934,2021-10-13,GAZP,0.7
